work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,Software Engineer,62000,US,100,US,M
2025,SE,Software Engineer,125000,US,100,US,M
2025,SE,Software Engineer,75000,US,100,US,M
2025,EN,Data Analyst,73600,US,0,US,M
2025,EN,Data Analyst,46000,US,0,US,M
2025,SE,Data Scientist,236500,US,0,US,M
2025,SE,Data Scientist,157600,US,0,US,M
2025,SE,Manager,199680,US,0,US,M
2025,SE,Manager,122304,US,0,US,M
2025,SE,Machine Learning Engineer,199000,US,0,US,M
2025,SE,Machine Learning Engineer,153000,US,0,US,M
2025,MI,Software Engineer,236500,US,0,US,M
2025,MI,Software Engineer,125700,US,0,US,M
2025,EN,Software Engineer,73600,US,0,US,M
2025,EN,Software Engineer,46000,US,0,US,M
2025,MI,Engineer,212750,US,0,US,M
2025,MI,Engineer,108000,US,0,US,M
2025,EN,Data Analyst,186900,US,0,US,M
2025,EN,Data Analyst,113400,US,0,US,M
2025,MI,Machine Learning Engineer,303000,US,0,US,M
2025,MI,Machine Learning Engineer,173100,US,0,US,M
2025,SE,Data Scientist,240000,US,0,US,M
2025,SE,Data Scientist,192000,US,0,US,M
2025,SE,Data Scientist,240000,US,0,US,M
2025,SE,Data Scientist,192000,US,0,US,M
2025,SE,Data Scientist,129000,US,0,US,M
2025,SE,Data Scientist,122000,US,0,US,M
2025,SE,Data Scientist,247600,US,0,US,L
2025,SE,Data Scientist,143300,US,0,US,L
2025,MI,Engineer,177880,US,0,US,L
2025,MI,Engineer,85760,US,0,US,L
2025,MI,Data Engineer,90000,US,100,US,M
2025,MI,Data Engineer,65000,US,100,US,M
2025,MI,Data Engineer,67215,GB,0,GB,M
2025,MI,Data Engineer,60493,GB,0,GB,M
2025,SE,Research Scientist,247600,US,0,US,L
2025,SE,Research Scientist,143300,US,0,US,L
2025,SE,Data Scientist,303900,US,100,US,M
2025,SE,Data Scientist,217000,US,100,US,M
2025,SE,Data Scientist,190000,US,0,US,M
2025,SE,Data Scientist,125800,US,0,US,M
2025,MI,Data Scientist,165000,US,0,US,M
2025,MI,Data Scientist,135000,US,0,US,M
2025,MI,Data Scientist,149983,US,0,US,M
2025,MI,Data Scientist,90000,US,0,US,M
2025,SE,Data Scientist,242040,CA,0,CA,M
2025,SE,Data Scientist,161360,CA,0,CA,M
2025,MI,Data Scientist,140800,US,0,US,M
2025,MI,Data Scientist,102000,US,0,US,M
2025,MI,Data Scientist,95843,US,0,US,M
2025,MI,Data Scientist,43565,US,0,US,M
2025,SE,Engineer,207000,US,100,US,M
2025,SE,Engineer,155300,US,100,US,M
2025,SE,Product Manager,210000,US,100,US,M
2025,SE,Product Manager,140000,US,100,US,M
2025,SE,Software Engineer,234000,US,100,US,M
2025,SE,Software Engineer,175000,US,100,US,M
2025,MI,Analytics Engineer,150000,US,0,US,M
2025,MI,Analytics Engineer,130000,US,0,US,M
2025,SE,Software Engineer,180000,US,0,US,M
2025,SE,Software Engineer,140000,US,0,US,M
2025,SE,Engineer,225000,US,0,US,M
2025,SE,Engineer,170000,US,0,US,M
2025,SE,Software Engineer,225000,US,0,US,M
2025,SE,Software Engineer,184000,US,0,US,M
2025,SE,Machine Learning Engineer,145000,US,0,US,M
2025,SE,Machine Learning Engineer,130000,US,0,US,M
2025,MI,Engineer,135000,US,0,US,M
2025,MI,Engineer,80000,US,0,US,M
2025,SE,Software Engineer,180000,US,0,US,M
2025,SE,Software Engineer,125000,US,0,US,M
2025,SE,Engineer,200000,US,100,US,M
2025,SE,Engineer,120000,US,100,US,M
2025,MI,Product Manager,240000,US,100,US,M
2025,MI,Product Manager,140000,US,100,US,M
2025,SE,Machine Learning Engineer,240000,US,100,US,M
2025,SE,Machine Learning Engineer,140000,US,100,US,M
2025,EN,Engineer,155000,US,100,US,M
2025,EN,Engineer,140000,US,100,US,M
2025,SE,Engineer,240000,US,100,US,M
2025,SE,Engineer,140000,US,100,US,M
2025,SE,Software Engineer,198000,US,0,US,M
2025,SE,Software Engineer,135000,US,0,US,M
2025,SE,Data Engineer,164600,US,0,US,M
2025,SE,Data Engineer,144200,US,0,US,M
2025,SE,Analyst,154000,US,0,US,M
2025,SE,Analyst,67700,US,0,US,M
2025,SE,Analyst,115200,CA,0,CA,M
2025,SE,Analyst,76800,CA,0,CA,M
2025,MI,Machine Learning Engineer,223600,US,0,US,L
2025,MI,Machine Learning Engineer,129300,US,0,US,L
2025,MI,Product Manager,210000,US,0,US,M
2025,MI,Product Manager,190000,US,0,US,M
2025,SE,Machine Learning Engineer,309000,US,0,US,M
2025,SE,Machine Learning Engineer,142000,US,0,US,M
2025,MI,Software Engineer,300000,US,0,US,M
2025,MI,Software Engineer,70000,US,0,US,M
2025,MI,Data Scientist,179300,US,100,US,M
2025,MI,Data Scientist,152405,US,100,US,M
2025,SE,Data Scientist,185000,US,0,US,M
2025,SE,Data Scientist,171000,US,0,US,M
2025,SE,Software Engineer,300000,US,0,US,M
2025,SE,Software Engineer,70000,US,0,US,M
2025,MI,Associate,120000,US,0,US,M
2025,MI,Associate,80000,US,0,US,M
2025,MI,Engineer,100000,US,100,US,M
2025,MI,Engineer,20000,US,100,US,M
2025,MI,Engineer,231000,US,0,US,M
2025,MI,Engineer,154000,US,0,US,M
2025,SE,Data Engineer,281000,US,0,US,M
2025,SE,Data Engineer,206000,US,0,US,M
2025,MI,Research Scientist,251000,US,0,US,M
2025,MI,Research Scientist,177000,US,0,US,M
2025,MI,Research Scientist,358000,US,0,US,M
2025,MI,Research Scientist,187040,US,0,US,M
2025,EX,Engineer,291800,US,0,US,M
2025,EX,Engineer,139200,US,0,US,M
2025,MI,Machine Learning Engineer,239000,US,0,US,M
2025,MI,Machine Learning Engineer,161000,US,0,US,M
2025,MI,Machine Learning Engineer,312200,US,0,US,M
2025,MI,Machine Learning Engineer,175800,US,0,US,M
2025,MI,Machine Learning Engineer,264200,US,0,US,M
2025,MI,Machine Learning Engineer,143100,US,0,US,M
2025,SE,Machine Learning Engineer,231100,US,100,US,M
2025,SE,Machine Learning Engineer,143900,US,100,US,M
2025,MI,Data Scientist,158200,US,0,US,M
2025,MI,Data Scientist,69000,US,0,US,M
2025,MI,Data Scientist,62025,GB,0,GB,M
2025,MI,Data Scientist,48101,GB,0,GB,M
2025,MI,Data Analyst,85000,US,100,US,M
2025,MI,Data Analyst,75000,US,100,US,M
2025,EN,Data Analyst,130000,US,0,US,M
2025,EN,Data Analyst,105000,US,0,US,M
2025,SE,Data Engineer,149000,US,0,US,M
2025,SE,Data Engineer,93000,US,0,US,M
2025,MI,Data Engineer,175000,US,0,US,M
2025,MI,Data Engineer,80000,US,0,US,M
2025,MI,Data Engineer,180800,US,0,US,M
2025,MI,Data Engineer,120600,US,0,US,M
2025,SE,Data Engineer,271100,US,100,US,M
2025,SE,Data Engineer,168700,US,100,US,M
2025,SE,Product Manager,199500,US,0,US,M
2025,SE,Product Manager,92900,US,0,US,M
2025,MI,Software Engineer,114000,CA,0,CA,M
2025,MI,Software Engineer,59714,CA,0,CA,M
2025,MI,Research Scientist,200000,US,0,US,M
2025,MI,Research Scientist,136000,US,0,US,M
2025,SE,Software Engineer,180714,CA,0,CA,M
2025,SE,Software Engineer,97000,CA,0,CA,M
2025,MI,Manager,160000,US,0,US,M
2025,MI,Manager,100000,US,0,US,M
2025,SE,Engineer,155000,US,100,US,M
2025,SE,Engineer,145000,US,100,US,M
2025,SE,Software Engineer,272000,CA,100,CA,M
2025,SE,Software Engineer,184000,CA,100,CA,M
2025,EN,Software Engineer,79700,US,0,US,M
2025,EN,Software Engineer,39500,US,0,US,M
2025,SE,Software Engineer,250200,US,0,US,M
2025,SE,Software Engineer,117200,US,0,US,M
2025,SE,Product Manager,294000,US,0,US,M
2025,SE,Product Manager,137600,US,0,US,M
2025,SE,Engineer,155000,US,100,US,M
2025,SE,Engineer,145000,US,100,US,M
2025,SE,Software Engineer,253800,US,0,US,M
2025,SE,Software Engineer,120800,US,0,US,M
2025,EN,Data Analyst,35443,GB,0,GB,M
2025,EN,Data Analyst,35443,GB,0,GB,M
2025,MI,Data Engineer,130000,US,0,US,M
2025,MI,Data Engineer,120000,US,0,US,M
2025,SE,Data Engineer,128000,US,100,US,M
2025,SE,Data Engineer,102000,US,100,US,M
2025,SE,Data Engineer,218600,US,0,US,M
2025,SE,Data Engineer,103300,US,0,US,M
2025,MI,Manager,100000,US,100,US,M
2025,MI,Manager,80000,US,100,US,M
2025,SE,Engineer,190000,US,0,US,M
2025,SE,Engineer,130000,US,0,US,M
2025,SE,Engineer,190000,US,0,US,M
2025,SE,Engineer,130000,US,0,US,M
2025,SE,Engineer,190000,US,0,US,M
2025,SE,Engineer,130000,US,0,US,M
2025,MI,Engineer,190000,US,0,US,M
2025,MI,Engineer,130000,US,0,US,M
2025,SE,Engineer,116597,US,0,US,M
2025,SE,Engineer,81536,US,0,US,M
2025,MI,Software Engineer,300000,US,0,US,M
2025,MI,Software Engineer,150000,US,0,US,M
2025,MI,Data Engineer,130000,US,0,US,M
2025,MI,Data Engineer,90000,US,0,US,M
2025,EN,Data Scientist,132000,US,0,US,M
2025,EN,Data Scientist,96000,US,0,US,M
2025,EN,Data Analyst,130000,US,0,US,M
2025,EN,Data Analyst,120000,US,0,US,M
2025,SE,Data Analyst,150600,US,0,US,M
2025,SE,Data Analyst,64900,US,0,US,M
2025,EN,Data Analyst,99750,US,0,US,M
2025,EN,Data Analyst,60750,US,0,US,M
2025,SE,Data Engineer,147000,US,100,US,M
2025,SE,Data Engineer,106900,US,100,US,M
2025,MI,Engineer,108410,US,0,US,M
2025,MI,Engineer,97570,US,0,US,M
2025,MI,Analyst,75000,US,0,US,M
2025,MI,Analyst,65000,US,0,US,M
2025,SE,Data Analyst,136000,US,0,US,M
2025,SE,Data Analyst,81600,US,0,US,M
2025,MI,Data Analyst,125327,US,100,US,M
2025,MI,Data Analyst,73722,US,100,US,M
2025,SE,Data Engineer,280600,US,0,US,M
2025,SE,Data Engineer,204900,US,0,US,M
2025,SE,Data Engineer,168150,US,100,US,M
2025,SE,Data Engineer,126100,US,100,US,M
2025,SE,Data Engineer,230000,US,0,US,M
2025,SE,Data Engineer,115000,US,0,US,M
2025,SE,Data Scientist,197400,US,0,US,M
2025,SE,Data Scientist,158600,US,0,US,M
2025,MI,Manager,240800,US,0,US,M
2025,MI,Manager,193400,US,0,US,M
2025,SE,Data Scientist,229000,US,0,US,M
2025,SE,Data Scientist,107000,US,0,US,M
2025,SE,Data Scientist,181000,US,0,US,M
2025,SE,Data Scientist,144200,US,0,US,M
2025,EX,Software Engineer,301200,US,0,US,M
2025,EX,Software Engineer,263900,US,0,US,M
2025,MI,Engineer,126510,US,0,US,M
2025,MI,Engineer,101208,US,0,US,M
2025,SE,Engineer,230000,US,0,US,M
2025,SE,Engineer,115000,US,0,US,M
2025,SE,Analyst,146000,US,100,US,M
2025,SE,Analyst,116800,US,100,US,M
2025,SE,Data Scientist,273930,US,0,US,M
2025,SE,Data Scientist,143320,US,0,US,M
2025,SE,Data Scientist,180000,US,0,US,M
2025,SE,Data Scientist,90000,US,0,US,M
2025,MI,Data Scientist,129725,US,0,US,M
2025,MI,Data Scientist,94345,US,0,US,M
2025,SE,Data Scientist,314960,US,0,US,M
2025,SE,Data Scientist,164780,US,0,US,M
2025,SE,Data Scientist,234000,US,0,US,M
2025,SE,Data Scientist,138911,US,0,US,M
2025,SE,Data Scientist,286000,US,0,US,M
2025,SE,Data Scientist,143000,US,0,US,M
2025,SE,Data Scientist,286000,US,0,US,M
2025,SE,Data Scientist,143000,US,0,US,M
2025,SE,Data Engineer,252800,US,100,US,M
2025,SE,Data Engineer,158200,US,100,US,M
2025,SE,Software Engineer,216000,US,0,US,M
2025,SE,Software Engineer,190486,US,0,US,M
2025,MI,Engineer,193000,US,0,US,M
2025,MI,Engineer,84600,US,0,US,M
2025,MI,Data Analyst,140000,US,0,US,M
2025,MI,Data Analyst,112000,US,0,US,M
2025,SE,Software Engineer,212000,US,0,US,M
2025,SE,Software Engineer,132000,US,0,US,M
2025,SE,Analytics Engineer,170000,US,0,US,M
2025,SE,Analytics Engineer,130000,US,0,US,M
2025,SE,Analytics Engineer,140000,US,0,US,M
2025,SE,Analytics Engineer,110000,US,0,US,M
2025,MI,Data Analyst,116000,US,0,US,M
2025,MI,Data Analyst,86000,US,0,US,M
2025,MI,Data Analyst,116000,US,0,US,M
2025,MI,Data Analyst,86000,US,0,US,M
2025,SE,Data Engineer,322875,US,0,US,M
2025,SE,Data Engineer,193725,US,0,US,M
2025,SE,Engineer,160300,US,0,US,M
2025,SE,Engineer,98500,US,0,US,M
2025,MI,Research Scientist,251000,US,0,US,M
2025,MI,Research Scientist,177000,US,0,US,M
2025,SE,Data Architect,180000,US,0,US,M
2025,SE,Data Architect,155000,US,0,US,M
2025,SE,Research Engineer,312200,US,0,US,M
2025,SE,Research Engineer,175800,US,0,US,M
2025,SE,Research Engineer,296300,US,0,US,M
2025,SE,Research Engineer,166600,US,0,US,M
2025,SE,Manager,202000,US,0,US,M
2025,SE,Manager,143000,US,0,US,M
2025,SE,Manager,160000,US,0,US,M
2025,SE,Manager,135000,US,0,US,M
2025,SE,Manager,253200,US,0,US,M
2025,SE,Manager,148300,US,0,US,M
2025,SE,Data Scientist,106560,CA,0,CA,M
2025,SE,Data Scientist,82600,CA,0,CA,M
2025,SE,Data Scientist,314400,US,0,US,M
2025,SE,Data Scientist,161600,US,0,US,M
2025,SE,Data Engineer,199300,US,0,US,M
2025,SE,Data Engineer,117700,US,0,US,M
2025,EX,Engineer,262500,US,0,US,M
2025,EX,Engineer,157500,US,0,US,M
2025,MI,Engineer,166000,US,0,US,M
2025,MI,Engineer,114000,US,0,US,M
2025,SE,Machine Learning Engineer,192000,CA,100,CA,M
2025,SE,Machine Learning Engineer,128000,CA,100,CA,M
2025,SE,Software Engineer,293000,US,0,US,M
2025,SE,Software Engineer,213000,US,0,US,M
2025,SE,Software Engineer,200700,US,0,US,M
2025,SE,Software Engineer,138500,US,0,US,M
2025,EX,Software Engineer,258750,US,0,US,M
2025,EX,Software Engineer,178400,US,0,US,M
2025,EN,Software Engineer,79700,US,0,US,M
2025,EN,Software Engineer,39500,US,0,US,M
2025,SE,Manager,241900,US,0,US,M
2025,SE,Manager,148300,US,0,US,M
2025,EN,Data Analyst,110000,US,0,US,M
2025,EN,Data Analyst,76000,US,0,US,M
2025,SE,Manager,198800,US,0,US,M
2025,SE,Manager,118700,US,0,US,M
2025,SE,Data Scientist,207980,US,0,US,M
2025,SE,Data Scientist,123810,US,0,US,M
2025,EN,Data Scientist,194180,US,100,US,M
2025,EN,Data Scientist,115590,US,100,US,M
2025,SE,Data Architect,155000,US,0,US,M
2025,SE,Data Architect,110000,US,0,US,M
2025,SE,Data Engineer,215000,US,0,US,M
2025,SE,Data Engineer,129000,US,0,US,M
2025,SE,Data Engineer,196000,US,0,US,M
2025,SE,Data Engineer,142000,US,0,US,M
2025,MI,Data Engineer,116000,CA,0,CA,M
2025,MI,Data Engineer,93000,CA,0,CA,M
2025,EN,Analyst,102147,CA,0,CA,M
2025,EN,Analyst,79874,CA,0,CA,M
2025,SE,Software Engineer,260200,US,100,US,M
2025,SE,Software Engineer,157750,US,100,US,M
2025,SE,Manager,190650,US,0,US,M
2025,SE,Manager,122300,US,0,US,M
2025,EN,Engineer,145100,US,0,US,M
2025,EN,Engineer,79601,US,0,US,M
2025,SE,Engineer,145100,US,0,US,M
2025,SE,Engineer,79601,US,0,US,M
2025,SE,Data Scientist,130000,US,100,US,M
2025,SE,Data Scientist,110000,US,100,US,M
2025,SE,Software Engineer,234500,US,100,US,M
2025,SE,Software Engineer,142140,US,100,US,M
2025,SE,Software Engineer,135000,US,100,US,M
2025,SE,Software Engineer,101250,US,100,US,M
2025,SE,Data Analyst,216000,US,0,US,M
2025,SE,Data Analyst,135000,US,0,US,M
2025,MI,Data Analyst,131300,US,0,US,M
2025,MI,Data Analyst,93400,US,0,US,M
2025,SE,Data Analyst,161300,US,0,US,M
2025,SE,Data Analyst,114900,US,0,US,M
2025,SE,Analytics Engineer,175000,US,100,US,M
2025,SE,Analytics Engineer,120000,US,100,US,M
2025,SE,Data Engineer,190000,US,0,US,M
2025,SE,Data Engineer,160000,US,0,US,M
2025,SE,Manager,235700,US,0,US,M
2025,SE,Manager,167700,US,0,US,M
2025,EN,Analyst,65490,US,100,US,M
2025,EN,Analyst,41440,US,100,US,M
2025,MI,Data Scientist,110000,US,0,US,M
2025,MI,Data Scientist,65000,US,0,US,M
2025,SE,Data Scientist,250377,US,0,US,M
2025,SE,Data Scientist,139874,US,0,US,M
2025,SE,Manager,246500,US,100,US,M
2025,SE,Manager,159800,US,100,US,M
2025,SE,Data Scientist,285300,US,100,US,M
2025,SE,Data Scientist,160200,US,100,US,M
2025,SE,Analyst,90000,US,100,US,M
2025,SE,Analyst,80000,US,100,US,M
2025,EN,Analyst,18987,GB,0,GB,M
2025,EN,Analyst,18987,GB,0,GB,M
2025,SE,Data Scientist,197400,US,0,US,M
2025,SE,Data Scientist,158600,US,0,US,M
2025,SE,Manager,214170,US,100,US,M
2025,SE,Manager,165495,US,100,US,M
2025,SE,Manager,220700,US,0,US,M
2025,SE,Manager,193400,US,0,US,M
2025,EX,Data Scientist,227950,US,0,US,M
2025,EX,Data Scientist,126100,US,0,US,M
2025,MI,Data Scientist,237150,US,0,US,M
2025,MI,Data Scientist,154000,US,0,US,M
2025,SE,Data Engineer,200700,US,0,US,M
2025,SE,Data Engineer,175800,US,0,US,M
2025,SE,Data Engineer,220000,US,0,US,M
2025,SE,Data Engineer,137500,US,0,US,M
2025,EN,Data Engineer,84600,US,0,US,M
2025,EN,Data Engineer,46800,US,0,US,M
2025,SE,Manager,264000,CA,100,CA,M
2025,SE,Manager,167500,CA,100,CA,M
2025,SE,Research Scientist,165400,US,0,US,M
2025,SE,Research Scientist,106700,US,0,US,M
2025,SE,Manager,216000,US,0,US,M
2025,SE,Manager,144000,US,0,US,M
2025,MI,Product Manager,166800,CA,0,CA,M
2025,MI,Product Manager,111200,CA,0,CA,M
2025,SE,Machine Learning Engineer,245700,US,0,US,M
2025,SE,Machine Learning Engineer,132300,US,0,US,M
2025,SE,Data Architect,184672,US,0,US,M
2025,SE,Data Architect,123114,US,0,US,M
2025,SE,Data Scientist,172624,US,0,US,M
2025,SE,Data Scientist,115082,US,0,US,M
2025,SE,Analyst,134500,US,100,US,M
2025,SE,Analyst,72500,US,100,US,M
2025,SE,Data Analyst,85000,US,0,US,M
2025,SE,Data Analyst,68000,US,0,US,M
2025,EN,Data Analyst,176000,US,0,US,M
2025,EN,Data Analyst,81900,US,0,US,M
2025,EN,Analyst,119953,US,0,US,M
2025,EN,Analyst,71614,US,0,US,M
2025,MI,Analyst,147390,US,0,US,M
2025,MI,Analyst,77120,US,0,US,M
2025,SE,Manager,203000,US,0,US,M
2025,SE,Manager,101000,US,0,US,M
2025,EN,Engineer,108100,US,0,US,M
2025,EN,Engineer,66300,US,0,US,M
2025,SE,Data Scientist,234000,US,0,US,M
2025,SE,Data Scientist,117000,US,0,US,M
2025,SE,Data Scientist,180000,US,0,US,M
2025,SE,Data Scientist,90000,US,0,US,M
2025,SE,Data Scientist,158000,US,0,US,M
2025,SE,Data Scientist,99000,US,0,US,M
2025,SE,Data Scientist,174980,CA,0,CA,M
2025,SE,Data Scientist,94220,CA,0,CA,M
2025,SE,Data Scientist,234000,US,0,US,M
2025,SE,Data Scientist,142243,US,0,US,M
2025,SE,Data Scientist,234000,US,0,US,M
2025,SE,Data Scientist,90000,US,0,US,M
2025,MI,Data Scientist,220000,US,0,US,M
2025,MI,Data Scientist,96600,US,0,US,M
2025,SE,Data Scientist,220000,US,0,US,M
2025,SE,Data Scientist,110000,US,0,US,M
2025,SE,Data Analyst,132700,US,100,US,M
2025,SE,Data Analyst,73800,US,100,US,M
2025,SE,Data Analyst,136000,US,100,US,M
2025,SE,Data Analyst,86000,US,100,US,M
2025,SE,Data Analyst,199001,US,0,US,M
2025,SE,Data Analyst,119401,US,0,US,M
2025,SE,Data Analyst,179428,US,0,US,M
2025,SE,Data Analyst,107657,US,0,US,M
2025,EN,Data Analyst,168326,US,0,US,M
2025,EN,Data Analyst,100996,US,0,US,M
2025,SE,Data Analyst,202000,US,0,US,M
2025,SE,Data Analyst,138911,US,0,US,M
2025,SE,Data Engineer,162000,US,0,US,M
2025,SE,Data Engineer,102600,US,0,US,M
2025,MI,Data Engineer,172000,US,0,US,M
2025,MI,Data Engineer,75600,US,0,US,M
2025,EX,Data Engineer,260000,US,0,US,M
2025,EX,Data Engineer,130000,US,0,US,M
2025,SE,Data Engineer,172000,US,0,US,M
2025,SE,Data Engineer,75600,US,0,US,M
2025,SE,Machine Learning Engineer,266400,US,0,US,M
2025,SE,Machine Learning Engineer,188700,US,0,US,M
2025,SE,Software Engineer,234000,US,0,US,M
2025,SE,Software Engineer,174518,US,0,US,M
2025,MI,Analyst,207000,US,0,US,M
2025,MI,Analyst,104000,US,0,US,M
2025,MI,Manager,235750,US,0,US,M
2025,MI,Manager,132000,US,0,US,M
2025,MI,Manager,167000,US,0,US,M
2025,MI,Manager,103064,US,0,US,M
2025,SE,Software Engineer,312000,US,0,US,M
2025,SE,Software Engineer,190486,US,0,US,M
2025,SE,Product Manager,286000,US,0,US,M
2025,SE,Product Manager,158746,US,0,US,M
2025,SE,Software Engineer,234000,US,0,US,M
2025,SE,Software Engineer,117000,US,0,US,M
2025,MI,Manager,130000,US,100,US,M
2025,MI,Manager,70000,US,100,US,M
2025,MI,Manager,169000,US,0,US,M
2025,MI,Manager,128398,US,0,US,M
2025,SE,Manager,224000,US,0,US,M
2025,SE,Manager,93000,US,0,US,M
2025,SE,Applied Scientist,260000,US,0,US,L
2025,SE,Applied Scientist,150400,US,0,US,L
2025,MI,Research Scientist,260000,US,0,US,M
2025,MI,Research Scientist,220000,US,0,US,M
2025,EN,Research Engineer,260000,US,0,US,M
2025,EN,Research Engineer,190000,US,0,US,M
2025,SE,Research Engineer,200000,US,0,US,M
2025,SE,Research Engineer,180000,US,0,US,M
2025,MI,Research Engineer,180000,US,0,US,M
2025,MI,Research Engineer,165000,US,0,US,M
2025,SE,Data Engineer,145000,US,100,US,M
2025,SE,Data Engineer,115000,US,100,US,M
2025,SE,Machine Learning Engineer,257600,US,0,US,M
2025,SE,Machine Learning Engineer,142700,US,0,US,M
2025,SE,Software Engineer,464000,US,0,US,M
2025,SE,Software Engineer,100000,US,0,US,M
2025,SE,Machine Learning Engineer,301200,US,0,US,M
2025,SE,Machine Learning Engineer,162000,US,0,US,M
2025,SE,Manager,312200,US,0,US,M
2025,SE,Manager,151500,US,0,US,M
2025,SE,Data Analyst,94936,GB,0,GB,M
2025,SE,Data Analyst,75949,GB,0,GB,M
2025,EN,Data Analyst,120000,US,0,US,M
2025,EN,Data Analyst,100000,US,0,US,M
2025,SE,Data Engineer,215000,US,0,US,M
2025,SE,Data Engineer,185000,US,0,US,M
2025,SE,Data Engineer,180000,US,100,US,M
2025,SE,Data Engineer,140000,US,100,US,M
2025,MI,Engineer,235500,US,100,US,M
2025,MI,Engineer,160000,US,100,US,M
2025,SE,Software Engineer,257800,US,0,US,M
2025,SE,Software Engineer,147300,US,0,US,M
2025,MI,Analyst,115000,US,100,US,M
2025,MI,Analyst,85000,US,100,US,M
2025,MI,Associate,191600,US,100,US,M
2025,MI,Associate,141600,US,100,US,M
2025,SE,Software Engineer,223600,US,0,US,L
2025,SE,Software Engineer,129300,US,0,US,L
2025,SE,Manager,165000,US,0,US,M
2025,SE,Manager,115000,US,0,US,M
2025,SE,Software Engineer,145537,US,100,US,M
2025,SE,Software Engineer,119076,US,100,US,M
2025,MI,Manager,221000,US,100,US,M
2025,MI,Manager,154000,US,100,US,M
2025,EN,Data Analyst,67500,US,0,US,M
2025,EN,Data Analyst,60000,US,0,US,M
2025,EN,Data Analyst,181940,US,100,US,M
2025,EN,Data Analyst,107712,US,100,US,M
2025,SE,Data Analyst,98827,US,0,US,M
2025,SE,Data Analyst,65885,US,0,US,M
2025,EN,Data Analyst,120000,US,100,US,M
2025,EN,Data Analyst,105000,US,100,US,M
2025,SE,Data Analyst,165000,US,100,US,M
2025,SE,Data Analyst,125000,US,100,US,M
2025,MI,Data Analyst,120000,US,100,US,M
2025,MI,Data Analyst,110000,US,100,US,M
2025,SE,Data Analyst,142000,US,0,US,M
2025,SE,Data Analyst,109000,US,0,US,M
2025,EN,Data Analyst,94936,GB,100,GB,M
2025,EN,Data Analyst,94936,GB,100,GB,M
2025,SE,Data Architect,172150,US,0,US,M
2025,SE,Data Architect,128600,US,0,US,M
2025,SE,Engineer,150000,US,0,US,M
2025,SE,Engineer,110000,US,0,US,M
2025,SE,Software Engineer,260000,US,0,US,M
2025,SE,Software Engineer,180000,US,0,US,M
2025,MI,Manager,240000,US,100,US,M
2025,MI,Manager,205000,US,100,US,M
2025,MI,Machine Learning Engineer,174000,US,0,US,M
2025,MI,Machine Learning Engineer,116000,US,0,US,M
2025,SE,Machine Learning Engineer,309000,US,100,US,M
2025,SE,Machine Learning Engineer,142000,US,100,US,M
2025,SE,Software Engineer,244700,US,0,US,M
2025,SE,Software Engineer,211700,US,0,US,M
2025,SE,Software Engineer,270000,US,0,US,M
2025,SE,Software Engineer,130000,US,0,US,M
2025,SE,Analyst,114600,US,0,US,M
2025,SE,Analyst,60000,US,0,US,M
2025,SE,Product Manager,385000,US,100,US,M
2025,SE,Product Manager,300000,US,100,US,M
2025,MI,Data Engineer,154000,US,100,US,M
2025,MI,Data Engineer,123000,US,100,US,M
2025,MI,Data Engineer,200000,US,0,US,M
2025,MI,Data Engineer,150000,US,0,US,M
2025,SE,Data Engineer,190000,US,100,US,M
2025,SE,Data Engineer,136000,US,100,US,M
2025,SE,Data Engineer,170000,US,100,US,M
2025,SE,Data Engineer,140000,US,100,US,M
2025,MI,Data Engineer,80400,GB,0,GB,M
2025,MI,Data Engineer,72359,GB,0,GB,M
2025,MI,Engineer,260000,US,0,US,M
2025,MI,Engineer,160000,US,0,US,M
2025,SE,Analytics Engineer,200000,US,100,US,M
2025,SE,Analytics Engineer,150000,US,100,US,M
2025,SE,Analytics Engineer,180000,US,0,US,M
2025,SE,Analytics Engineer,140000,US,0,US,M
2025,EN,Analyst,175000,US,0,US,M
2025,EN,Analyst,115000,US,0,US,M
2025,MI,Engineer,95000,US,0,US,M
2025,MI,Engineer,78000,US,0,US,M
2025,SE,Software Engineer,317880,US,0,US,M
2025,SE,Software Engineer,211920,US,0,US,M
2025,SE,Software Engineer,405000,US,0,US,M
2025,SE,Software Engineer,320000,US,0,US,M
2025,SE,Software Engineer,133571,CA,0,CA,M
2025,SE,Software Engineer,97142,CA,0,CA,M
2025,MI,Manager,215000,US,0,US,M
2025,MI,Manager,215000,US,0,US,M
2025,SE,Software Engineer,135000,CA,0,CA,M
2025,SE,Software Engineer,108000,CA,0,CA,M
2025,SE,Software Engineer,252900,US,100,US,M
2025,SE,Software Engineer,157360,US,100,US,M
2025,SE,Software Engineer,300000,US,100,US,M
2025,SE,Software Engineer,270000,US,100,US,M
2025,SE,Software Engineer,255000,US,100,US,M
2025,SE,Software Engineer,225000,US,100,US,M
2025,SE,Software Engineer,440000,US,100,US,M
2025,SE,Software Engineer,200000,US,100,US,M
2025,SE,Software Engineer,170000,US,0,US,M
2025,SE,Software Engineer,120000,US,0,US,M
2025,SE,Engineer,550000,US,100,US,M
2025,SE,Engineer,285000,US,100,US,M
2025,MI,Engineer,120834,US,0,US,M
2025,MI,Engineer,95295,US,0,US,M
2025,SE,Software Engineer,440000,US,100,US,M
2025,SE,Software Engineer,310000,US,100,US,M
